,Unnamed: 0,이름,차량번호,링크,연식,주행거리,연료,배기량,색상,보증정보,가격,신차대비가격,옵션_선루프,옵션_파노라마선루프,옵션_열선앞,옵션_열선뒤,옵션_전방센서,옵션_후방센서,옵션_전방캠,옵션_후방캠,옵션_어라운드뷰,옵션_네비순정,보험이력등록,소유자변경횟수,사고상세_전손,사고상세_침수전손,사고상세_침수분손,사고상세_도난,보험_내차피해(횟수),보험_내차피해(가격),사고상세_타차가해(횟수),보험_타차피해(가격)
1052,1052,기아 모닝 어반 1.0 시그니처,차량번호 214다1878,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204669&gubun=K,2021.11?(22년형),"6,541 km",가솔린,998 cc (76마력),진회색,"60개월 / 100,000km","1,350만원",91,무,무,무,무,무,무,무,무,무,유,등록,,,,,,,,,
1053,1053,기아 모닝 어반 1.0  프레스티지,차량번호 176서6896,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203783&gubun=K,2021.07?(22년형),"8,209 km",가솔린,998 cc (76마력),흰색,"60개월 / 100,000km","1,299만원",96,무,무,무,무,무,무,무,무,무,유,등록,,,,,,,,,
1054,1054,기아 모닝 어반 1.0 프레스티지,차량번호 339고7135,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203786&gubun=K,2021.04,"13,637 km",가솔린,998 cc (76마력),베이지색,"60개월 / 100,000km","1,080만원",80,,,,,,,,,,,등록,,,,,,,,,
1055,1055,기아 올 뉴 모닝 1.0  프레스티지,차량번호 61가3027,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203141&gubun=K,2018.03,"6,562 km",가솔린,998 cc (),하늘색,만료,"1,090만원",86,무,무,무,무,무,무,무,무,무,유,등록,,,,,,,,,
1056,1056,기아 모닝 어반 1.0 시그니처,차량번호 377수3928,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2196673&gubun=K,2022.06?(23년형),"7,533 km",가솔린,998 cc (76마력),검정색,"60개월 / 100,000km","1,299만원",87,무,무,무,무,무,무,무,무,무,무,등록,,,,,,,,,
1057,1057,기아 올 뉴 모닝 1.0 프레스티지,차량번호 45가7200,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2197449&gubun=K,2019.02,"18,316 km",가솔린,998 cc (),흰색,"60개월 / 100,000km","1,090만원",83,무,무,유,무,무,유,무,유,무,유,등록,,,,,,,,,
1058,1058,기아 모닝 어반 1.0 시그니처,차량번호 225도7153,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2200068&gubun=K,2020.06?(21년형),"18,145 km",가솔린,998 cc (76마력),베이지색,"60개월 / 100,000km","1,180만원",79,무,무,무,무,무,무,무,무,무,유,등록,,,,,,,,,
1059,1059,기아 올 뉴 모닝  1.0 프레스티지???,차량번호 34다7209,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204393&gubun=K,2018.06,"32,767 km",가솔린,998 cc (),진주색,"60개월 / 100,000km",990만원,78,무,무,유,무,무,유,무,유,무,유,미등록,,,,,,,,,
1060,1060,기아 올 뉴 모닝  1.0 럭셔리???,차량번호 281저1972,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2146778&gubun=K,2014.08?(15년형),"76,000 km",가솔린,998 cc (82마력),흰색,불가,550만원,46,무,무,유,무,무,유,무,유,무,유,미등록,,,,,,,,,
1061,1061,기아 올 뉴 모닝 1.0 럭셔리,차량번호 51더9080,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205284&gubun=K,2014.05?(15년형),"45,000 km",가솔린,998 cc (82마력),진회색,불가,600만원,51,무,무,유,무,무,유,무,유,무,유,등록,,,,,,,,,
1062,1062,기아 올 뉴 모닝 1.0 럭셔리,차량번호 21부8372,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205031&gubun=K,2017.08,"31,000 km",가솔린,998 cc (),흰색,만료,790만원,66,무,무,유,무,무,유,무,유,무,무,등록,,,,,,,,,
1063,1063,기아 더 뉴 모닝 1.0 럭셔리,차량번호 64구4998,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2199112&gubun=K,2015.06?(16년형),"52,000 km",가솔린,998 cc (),진주색,만료,740만원,62,무,무,유,무,무,유,무,유,무,유,등록,,,,,,,,,
1064,1064,기아 올 뉴 모닝 1.0 LPi  럭셔리,차량번호 171서6060,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202351&gubun=K,2018.02,"83,624 km",LPG,998 cc (),흰색,만료,740만원,59,무,무,유,무,무,유,무,무,무,무,등록,,,,,,,,,
1065,1065,기아 더 뉴 모닝 1.0  럭셔리,차량번호 29수0600,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2200206&gubun=K,2015.12?(16년형),"87,760 km",가솔린,998 cc (),검정색,만료,620만원,52,,,,,,,,,,,등록,,,,,,,,,
1066,1066,기아 더 뉴 모닝 1.0 럭셔리,차량번호 26버0972,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204965&gubun=K,2015.12?(16년형),"118,940 km",가솔린,998 cc (),흰색,만료,570만원,47,무,무,유,무,무,유,무,무,무,무,등록,,,,,,,,,
1067,1067,기아 올 뉴 모닝 1.0 럭셔리,차량번호 137다1842,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2184862&gubun=K,2019.10?(20년형),"18,000 km",가솔린,998 cc (),빨간색,"60개월 / 100,000km",790만원,65,무,무,무,무,무,무,무,무,무,무,등록,,,,,,,,,
1068,1068,기아 올 뉴 모닝  1.0 LPi 럭셔리??,차량번호 155가4255,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202660&gubun=K,2019.09?(20년형),"58,673 km",LPG,998 cc (74마력),베이지색,"60개월 / 100,000km",730만원,51,무,무,유,무,무,유,무,유,무,무,미등록,,,,,,,,,
1069,1069,기아 올 뉴 모닝 1.0 밴 고급형,차량번호 153누3364,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2201801&gubun=K,2018.05,"59,000 km",가솔린,998 cc (),흰색,만료,520만원,53,,,,,,,,,,,등록,,,,,,,,,
1070,1070,기아 모닝 어반 1.0 프레스티지 베스트 셀렉션,차량번호 177모4037,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2201543&gubun=K,2022.05,"13,852 km",가솔린,998 cc (),흰색,정보없음,"1,279만원",준비중,무,무,무,무,무,무,무,무,무,유,등록,,,,,,,,,
1071,1071,기아 모닝 어반 1.0  시그니처,차량번호 352머8003,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205217&gubun=K,2021.12?(22년형),"17,573 km",가솔린,998 cc (76마력),베이지색,"60개월 / 100,000km","1,279만원",86,무,무,무,무,무,무,무,무,무,유,등록,,,,,,,,,
1072,1072,기아 모닝 어반 1.0 시그니처,차량번호 214다1878,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204669&gubun=K,2021.11?(22년형),"6,541 km",가솔린,998 cc (76마력),진회색,"60개월 / 100,000km","1,350만원",91,무,무,무,무,무,무,무,무,무,유,등록,,,,,,,,,
1073,1073,기아 모닝 어반 1.0  프레스티지,차량번호 176서6896,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203783&gubun=K,2021.07?(22년형),"8,209 km",가솔린,998 cc (76마력),흰색,"60개월 / 100,000km","1,299만원",96,무,무,무,무,무,무,무,무,무,유,등록,,,,,,,,,
1074,1074,기아 모닝 어반 1.0 프레스티지,차량번호 339고7135,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203786&gubun=K,2021.04,"13,637 km",가솔린,998 cc (76마력),베이지색,"60개월 / 100,000km","1,080만원",80,,,,,,,,,,,등록,,,,,,,,,
1075,1075,기아 올 뉴 모닝 1.0  프레스티지,차량번호 61가3027,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2203141&gubun=K,2018.03,"6,562 km",가솔린,998 cc (),하늘색,만료,"1,090만원",86,무,무,무,무,무,무,무,무,무,유,등록,,,,,,,,,
1076,1076,기아 모닝 어반 1.0 시그니처,차량번호 377수3928,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2196673&gubun=K,2022.06?(23년형),"7,533 km",가솔린,998 cc (76마력),검정색,"60개월 / 100,000km","1,299만원",87,무,무,무,무,무,무,무,무,무,무,등록,,,,,,,,,
1077,1077,기아 올 뉴 모닝 1.0 프레스티지,차량번호 45가7200,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2197449&gubun=K,2019.02,"18,316 km",가솔린,998 cc (),흰색,"60개월 / 100,000km","1,090만원",83,무,무,유,무,무,유,무,유,무,유,등록,,,,,,,,,
1078,1078,기아 모닝 어반 1.0 시그니처,차량번호 225도7153,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2200068&gubun=K,2020.06?(21년형),"18,145 km",가솔린,998 cc (76마력),베이지색,"60개월 / 100,000km","1,180만원",79,무,무,무,무,무,무,무,무,무,유,등록,,,,,,,,,
1079,1079,기아 올 뉴 모닝  1.0 프레스티지???,차량번호 34다7209,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204393&gubun=K,2018.06,"32,767 km",가솔린,998 cc (),진주색,"60개월 / 100,000km",990만원,78,무,무,유,무,무,유,무,유,무,유,미등록,,,,,,,,,
1080,1080,기아 올 뉴 모닝  1.0 럭셔리???,차량번호 281저1972,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2146778&gubun=K,2014.08?(15년형),"76,000 km",가솔린,998 cc (82마력),흰색,불가,550만원,46,무,무,유,무,무,유,무,유,무,유,미등록,,,,,,,,,
1081,1081,기아 올 뉴 모닝 1.0 럭셔리,차량번호 51더9080,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205284&gubun=K,2014.05?(15년형),"45,000 km",가솔린,998 cc (82마력),진회색,불가,600만원,51,무,무,유,무,무,유,무,유,무,유,등록,,,,,,,,,
1082,1082,기아 올 뉴 모닝 1.0 럭셔리,차량번호 21부8372,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205031&gubun=K,2017.08,"31,000 km",가솔린,998 cc (),흰색,만료,790만원,66,무,무,유,무,무,유,무,유,무,무,등록,,,,,,,,,
1083,1083,기아 더 뉴 모닝 1.0 럭셔리,차량번호 64구4998,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2199112&gubun=K,2015.06?(16년형),"52,000 km",가솔린,998 cc (),진주색,만료,740만원,62,무,무,유,무,무,유,무,유,무,유,등록,,,,,,,,,
1084,1084,쉐보레 트레일블레이저 1.3 터보 2WD RS,차량번호 382버3665,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204346&gubun=K,2020.06?(21년형),"45,080 km",가솔린,"1,341 cc (156마력)",흰색,"60개월 / 100,000km","2,259만원",87,,,,,,,,,,,등록,,,,,,,,,
1085,1085,쉐보레 크루즈  1.8 LT 플러스 레더팩???,차량번호 29너6582,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2167138&gubun=K,2013.08?(14년형),"53,000 km",가솔린,"1,796 cc (142마력)",검정색,불가,700만원,36,무,무,유,무,무,유,무,유,무,무,미등록,,,,,,,,,
1086,1086,GM대우 라세티 프리미어 1.8 CDX ID 고급형,차량번호 69고6863,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204354&gubun=K,2010.04,"153,971 km",가솔린,"1,796 cc (142마력)",진회색,만료,229만원,12,,,,,,,,,,,등록,,,,,,,,,
1087,1087,GM대우 알페온 EL240  프리미엄,차량번호 33저9382,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204357&gubun=K,2011.01,"152,300 km",가솔린,"2,384 cc (181마력)",검정색,만료,299만원,7,,,,,,,,,,,등록,,,,,,,,,
1088,1088,GM대우 라세티 프리미어 1.6 SX 일반형,차량번호 40루2279,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204355&gubun=K,2009.08,"116,837 km",가솔린,"1,598 cc (114마력)",검정색,만료,259만원,16,,,,,,,,,,,등록,,,,,,,,,
1089,1089,GM대우 뉴 라보 롱카고  DLX,차량번호 81다5476,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204288&gubun=K,2015.05,"160,742 km",LPG,796 cc (43마력),청색,만료,580만원,준비중,,,,,,,,,,,등록,,,,,,,,,
1090,1090,쉐보레 더 뉴 스파크 1.0  프리미어,차량번호 39무4789,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204273&gubun=K,2018.08?(19년형),"11,152 km",가솔린,999 cc (75마력),진회색,"60개월 / 100,000km",830만원,준비중,무,무,유,무,무,유,무,유,무,무,등록,,,,,,,,,
1091,1091,쉐보레 말리부 2.0 LTZ,차량번호 48부1267,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204266&gubun=K,2011.11?(12년형),"184,621 km",가솔린,"1,998 cc (141마력)",흰색,만료,339만원,11,유,무,무,유,무,유,무,유,무,무,등록,,,,,,,,,
1092,1092,쉐보레 올 뉴 말리부 1.5 터보  LTZ,차량번호 24소7446,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204265&gubun=K,2017.02,"99,346 km",가솔린,"1,490 cc (166마력)",진회색,만료,"1,099만원",36,,,,,,,,,,,등록,,,,,,,,,
1093,1093,쉐보레 크루즈 1.8 LTZ 플러스,차량번호 38무2582,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204279&gubun=K,2013.06?(14년형),"125,290 km",가솔린,"1,796 cc (142마력)",검정색,만료,320만원,15,,,,,,,,,,,등록,,,,,,,,,
1094,1094,쉐보레 트랙스 1.4 가솔린  LT 레더 패키지,차량번호 22버6855,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204283&gubun=K,2015.01,"145,110 km",가솔린,"1,362 cc (140마력)",검정색,만료,550만원,25,유,무,무,무,무,유,무,유,무,무,등록,,,,,,,,,
1095,1095,GM대우 뉴 다마스 2인승 판넬밴  슈퍼,차량번호 83나9239,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204286&gubun=K,2013.05,"101,882 km",LPG,796 cc (43마력),흰색,만료,349만원,39,,,,,,,,,,,등록,,,,,,,,,
1096,1096,쉐보레 카마로 SS  6.2 V8 -???,차량번호 66누3339,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204475&gubun=K,2017.04,"94,918 km",가솔린,"6,162 cc (453마력)",검정색 (캔디 레드),불가,"2,990만원",58,유,무,무,무,무,유,무,유,무,유,미등록,,,,,,,,,
1097,1097,쉐보레 크루즈  2.0 디젤 LTZ 플러스???,차량번호 67가7188,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204397&gubun=K,2012.06?(13년형),"161,413 km",디젤,"1,998 cc (163마력)",흰색,불가,530만원,22,유,무,유,무,무,유,무,유,무,무,미등록,,,,,,,,,
1099,1099,GM대우 뉴 다마스  코치 5인승 리빅,차량번호 70서4615,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2200086&gubun=K,2021.02,"51,976 km",LPG,796 cc (),흰색,만료,700만원,70,무,무,무,무,무,무,무,유,무,무,등록,,,,,,,,,
1100,1100,GM대우 BH 116 ,차량번호 71거1277,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202595&gubun=K,2007.04,"88,884 km",디젤,"10,964 cc ()",흰색,정보없음,"1,250만원",준비중,,,,,,,,,,,등록,,,,,,,,,
1101,1101,GM대우 기타 기타 ,차량번호 76가9122,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2201981&gubun=K,2006.05,"160,000 km",디젤,"10,964 cc ()",검정투톤,정보없음,"3,300만원",준비중,,,,,,,,,,,등록,,,,,,,,,
1102,1102,GM대우 토스카 프리미엄6 2.0 L6  익스클루시브,차량번호 23라7423,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205324&gubun=K,2010.05,"157,349 km",가솔린,"1,993 cc (144마력)",은색,만료,240만원,10,무,무,유,유,무,유,무,유,무,무,등록,,,,,,,,,
1103,1103,쉐보레 올란도 2.0 디젤 LTZ 프리미엄,차량번호 57주9573,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205368&gubun=K,2013.07,"114,841 km",디젤,"1,998 cc (163마력)",흰색,만료,560만원,20,유,무,유,무,무,유,무,유,무,무,등록,,,,,,,,,
1104,1104,쉐보레 트레일블레이저 1.3 터보 2WD RS,차량번호 382버3665,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204346&gubun=K,2020.06?(21년형),"45,080 km",가솔린,"1,341 cc (156마력)",흰색,"60개월 / 100,000km","2,259만원",87,,,,,,,,,,,등록,,,,,,,,,
1105,1105,쉐보레 크루즈  1.8 LT 플러스 레더팩???,차량번호 29너6582,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2167138&gubun=K,2013.08?(14년형),"53,000 km",가솔린,"1,796 cc (142마력)",검정색,불가,700만원,36,무,무,유,무,무,유,무,유,무,무,미등록,,,,,,,,,
1106,1106,GM대우 라세티 프리미어 1.8 CDX ID 고급형,차량번호 69고6863,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204354&gubun=K,2010.04,"153,971 km",가솔린,"1,796 cc (142마력)",진회색,만료,229만원,12,,,,,,,,,,,등록,,,,,,,,,
1107,1107,GM대우 알페온 EL240  프리미엄,차량번호 33저9382,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204357&gubun=K,2011.01,"152,300 km",가솔린,"2,384 cc (181마력)",검정색,만료,299만원,7,,,,,,,,,,,등록,,,,,,,,,
1108,1108,GM대우 라세티 프리미어 1.6 SX 일반형,차량번호 40루2279,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204355&gubun=K,2009.08,"116,837 km",가솔린,"1,598 cc (114마력)",검정색,만료,259만원,16,,,,,,,,,,,등록,,,,,,,,,
1109,1109,GM대우 뉴 라보 롱카고  DLX,차량번호 81다5476,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204288&gubun=K,2015.05,"160,742 km",LPG,796 cc (43마력),청색,만료,580만원,준비중,,,,,,,,,,,등록,,,,,,,,,
1110,1110,쉐보레 더 뉴 스파크 1.0  프리미어,차량번호 39무4789,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204273&gubun=K,2018.08?(19년형),"11,152 km",가솔린,999 cc (75마력),진회색,"60개월 / 100,000km",830만원,준비중,무,무,유,무,무,유,무,유,무,무,등록,,,,,,,,,
1111,1111,쉐보레 말리부 2.0 LTZ,차량번호 48부1267,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204266&gubun=K,2011.11?(12년형),"184,621 km",가솔린,"1,998 cc (141마력)",흰색,만료,339만원,11,유,무,무,유,무,유,무,유,무,무,등록,,,,,,,,,
1112,1112,쉐보레 올 뉴 말리부 1.5 터보  LTZ,차량번호 24소7446,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204265&gubun=K,2017.02,"99,346 km",가솔린,"1,490 cc (166마력)",진회색,만료,"1,099만원",36,,,,,,,,,,,등록,,,,,,,,,
1113,1113,쉐보레 크루즈 1.8 LTZ 플러스,차량번호 38무2582,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204279&gubun=K,2013.06?(14년형),"125,290 km",가솔린,"1,796 cc (142마력)",검정색,만료,320만원,15,,,,,,,,,,,등록,,,,,,,,,
1114,1114,쉐보레 트랙스 1.4 가솔린  LT 레더 패키지,차량번호 22버6855,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204283&gubun=K,2015.01,"145,110 km",가솔린,"1,362 cc (140마력)",검정색,만료,550만원,25,유,무,무,무,무,유,무,유,무,무,등록,,,,,,,,,
1115,1115,GM대우 뉴 다마스 2인승 판넬밴  슈퍼,차량번호 83나9239,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204286&gubun=K,2013.05,"101,882 km",LPG,796 cc (43마력),흰색,만료,349만원,39,,,,,,,,,,,등록,,,,,,,,,
1116,1116,쉐보레 카마로 SS  6.2 V8 -???,차량번호 66누3339,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204475&gubun=K,2017.04,"94,918 km",가솔린,"6,162 cc (453마력)",검정색 (캔디 레드),불가,"2,990만원",58,유,무,무,무,무,유,무,유,무,유,미등록,,,,,,,,,
1117,1117,쉐보레 크루즈  2.0 디젤 LTZ 플러스???,차량번호 67가7188,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204397&gubun=K,2012.06?(13년형),"161,413 km",디젤,"1,998 cc (163마력)",흰색,불가,530만원,22,유,무,유,무,무,유,무,유,무,무,미등록,,,,,,,,,
1119,1119,GM대우 뉴 다마스  코치 5인승 리빅,차량번호 70서4615,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2200086&gubun=K,2021.02,"51,976 km",LPG,796 cc (),흰색,만료,700만원,70,무,무,무,무,무,무,무,유,무,무,등록,,,,,,,,,
1120,1120,GM대우 BH 116 ,차량번호 71거1277,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2202595&gubun=K,2007.04,"88,884 km",디젤,"10,964 cc ()",흰색,정보없음,"1,250만원",준비중,,,,,,,,,,,등록,,,,,,,,,
1121,1121,GM대우 기타 기타 ,차량번호 76가9122,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2201981&gubun=K,2006.05,"160,000 km",디젤,"10,964 cc ()",검정투톤,정보없음,"3,300만원",준비중,,,,,,,,,,,등록,,,,,,,,,
1122,1122,GM대우 토스카 프리미엄6 2.0 L6  익스클루시브,차량번호 23라7423,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205324&gubun=K,2010.05,"157,349 km",가솔린,"1,993 cc (144마력)",은색,만료,240만원,10,무,무,유,유,무,유,무,유,무,무,등록,,,,,,,,,
1123,1123,쉐보레 올란도 2.0 디젤 LTZ 프리미엄,차량번호 57주9573,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2205368&gubun=K,2013.07,"114,841 km",디젤,"1,998 cc (163마력)",흰색,만료,560만원,20,유,무,유,무,무,유,무,유,무,무,등록,,,,,,,,,
1124,1124,쉐보레 트레일블레이저 1.3 터보 2WD RS,차량번호 382버3665,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2204346&gubun=K,2020.06?(21년형),"45,080 km",가솔린,"1,341 cc (156마력)",흰색,"60개월 / 100,000km","2,259만원",87,,,,,,,,,,,등록,,,,,,,,,
